Energy,keV spectrum_int fitted_spectrum  get_elastic_partAu get_inelastic_partAu get_elastic_partPd get_inelastic_partPd  
1.3086e+01 3.132e-01 2.947e-01 3.934e-04 1.432e-01 3.030e-03 1.635e-01
1.3088e+01 3.132e-01 2.952e-01 3.945e-04 1.436e-01 3.042e-03 1.637e-01
1.3090e+01 3.113e-01 2.957e-01 3.956e-04 1.439e-01 3.053e-03 1.638e-01
1.3092e+01 3.077e-01 2.962e-01 3.967e-04 1.442e-01 3.065e-03 1.640e-01
1.3094e+01 3.029e-01 2.967e-01 3.978e-04 1.446e-01 3.077e-03 1.642e-01
1.3096e+01 2.976e-01 2.972e-01 3.990e-04 1.449e-01 3.089e-03 1.644e-01
1.3098e+01 2.938e-01 2.977e-01 4.001e-04 1.453e-01 3.101e-03 1.646e-01
1.3100e+01 2.920e-01 2.982e-01 4.012e-04 1.456e-01 3.113e-03 1.648e-01
1.3102e+01 2.922e-01 2.988e-01 4.024e-04 1.459e-01 3.125e-03 1.650e-01
1.3104e+01 2.939e-01 2.993e-01 4.035e-04 1.463e-01 3.138e-03 1.651e-01
1.3106e+01 2.962e-01 2.998e-01 4.046e-04 1.466e-01 3.150e-03 1.653e-01
1.3108e+01 3.010e-01 3.003e-01 4.058e-04 1.470e-01 3.162e-03 1.655e-01
1.3110e+01 3.084e-01 3.008e-01 4.069e-04 1.473e-01 3.175e-03 1.657e-01
1.3112e+01 3.162e-01 3.014e-01 4.081e-04 1.477e-01 3.187e-03 1.659e-01
1.3114e+01 3.224e-01 3.019e-01 4.093e-04 1.480e-01 3.200e-03 1.661e-01
1.3116e+01 3.273e-01 3.024e-01 4.104e-04 1.484e-01 3.213e-03 1.663e-01
1.3118e+01 3.314e-01 3.029e-01 4.116e-04 1.487e-01 3.225e-03 1.664e-01
1.3120e+01 3.344e-01 3.034e-01 4.128e-04 1.491e-01 3.238e-03 1.666e-01
1.3122e+01 3.364e-01 3.040e-01 4.140e-04 1.494e-01 3.251e-03 1.668e-01
1.3124e+01 3.377e-01 3.045e-01 4.152e-04 1.498e-01 3.264e-03 1.670e-01
1.3126e+01 3.383e-01 3.050e-01 4.164e-04 1.501e-01 3.277e-03 1.672e-01
1.3128e+01 3.383e-01 3.055e-01 4.176e-04 1.505e-01 3.290e-03 1.674e-01
1.3130e+01 3.375e-01 3.061e-01 4.188e-04 1.508e-01 3.304e-03 1.676e-01
1.3132e+01 3.360e-01 3.066e-01 4.200e-04 1.512e-01 3.317e-03 1.677e-01
1.3134e+01 3.340e-01 3.071e-01 4.212e-04 1.516e-01 3.330e-03 1.679e-01
1.3136e+01 3.312e-01 3.077e-01 4.224e-04 1.519e-01 3.344e-03 1.681e-01
1.3138e+01 3.255e-01 3.082e-01 4.237e-04 1.523e-01 3.357e-03 1.683e-01
1.3140e+01 3.176e-01 3.087e-01 4.249e-04 1.526e-01 3.371e-03 1.685e-01
1.3142e+01 3.084e-01 3.093e-01 4.261e-04 1.530e-01 3.385e-03 1.687e-01
1.3144e+01 2.994e-01 3.098e-01 4.274e-04 1.533e-01 3.398e-03 1.689e-01
1.3146e+01 2.920e-01 3.103e-01 4.286e-04 1.537e-01 3.412e-03 1.691e-01
1.3148e+01 2.894e-01 3.109e-01 4.299e-04 1.541e-01 3.426e-03 1.692e-01
1.3150e+01 2.914e-01 3.114e-01 4.311e-04 1.544e-01 3.440e-03 1.694e-01
1.3152e+01 2.958e-01 3.119e-01 4.324e-04 1.548e-01 3.455e-03 1.696e-01
1.3154e+01 3.009e-01 3.125e-01 4.337e-04 1.552e-01 3.469e-03 1.698e-01
1.3156e+01 3.063e-01 3.130e-01 4.349e-04 1.555e-01 3.483e-03 1.700e-01
1.3158e+01 3.129e-01 3.136e-01 4.362e-04 1.559e-01 3.497e-03 1.702e-01
1.3160e+01 3.194e-01 3.141e-01 4.375e-04 1.562e-01 3.512e-03 1.704e-01
1.3162e+01 3.250e-01 3.146e-01 4.388e-04 1.566e-01 3.527e-03 1.706e-01
1.3164e+01 3.301e-01 3.152e-01 4.401e-04 1.570e-01 3.541e-03 1.708e-01
1.3166e+01 3.354e-01 3.157e-01 4.414e-04 1.573e-01 3.556e-03 1.709e-01
1.3168e+01 3.419e-01 3.163e-01 4.427e-04 1.577e-01 3.571e-03 1.711e-01
1.3170e+01 3.490e-01 3.168e-01 4.440e-04 1.581e-01 3.586e-03 1.713e-01
1.3172e+01 3.561e-01 3.174e-01 4.454e-04 1.585e-01 3.601e-03 1.715e-01
1.3174e+01 3.624e-01 3.179e-01 4.467e-04 1.588e-01 3.616e-03 1.717e-01
1.3176e+01 3.679e-01 3.185e-01 4.480e-04 1.592e-01 3.631e-03 1.719e-01
1.3178e+01 3.722e-01 3.190e-01 4.494e-04 1.596e-01 3.647e-03 1.721e-01
1.3180e+01 3.748e-01 3.196e-01 4.507e-04 1.599e-01 3.662e-03 1.723e-01
1.3182e+01 3.746e-01 3.201e-01 4.521e-04 1.603e-01 3.678e-03 1.725e-01
1.3184e+01 3.707e-01 3.207e-01 4.534e-04 1.607e-01 3.693e-03 1.726e-01
1.3186e+01 3.629e-01 3.212e-01 4.548e-04 1.611e-01 3.709e-03 1.728e-01
1.3188e+01 3.542e-01 3.218e-01 4.562e-04 1.614e-01 3.725e-03 1.730e-01
1.3190e+01 3.452e-01 3.223e-01 4.575e-04 1.618e-01 3.741e-03 1.732e-01
1.3192e+01 3.376e-01 3.229e-01 4.589e-04 1.622e-01 3.757e-03 1.734e-01
1.3194e+01 3.333e-01 3.235e-01 4.603e-04 1.626e-01 3.773e-03 1.736e-01
1.3196e+01 3.330e-01 3.240e-01 4.617e-04 1.630e-01 3.789e-03 1.738e-01
1.3198e+01 3.319e-01 3.246e-01 4.631e-04 1.633e-01 3.805e-03 1.740e-01
1.3200e+01 3.299e-01 3.251e-01 4.645e-04 1.637e-01 3.822e-03 1.742e-01
1.3202e+01 3.291e-01 3.257e-01 4.659e-04 1.641e-01 3.838e-03 1.744e-01
1.3204e+01 3.310e-01 3.263e-01 4.673e-04 1.645e-01 3.855e-03 1.746e-01
1.3206e+01 3.355e-01 3.268e-01 4.688e-04 1.649e-01 3.872e-03 1.747e-01
1.3208e+01 3.390e-01 3.274e-01 4.702e-04 1.653e-01 3.889e-03 1.749e-01
1.3210e+01 3.409e-01 3.280e-01 4.717e-04 1.656e-01 3.906e-03 1.751e-01
1.3212e+01 3.423e-01 3.285e-01 4.731e-04 1.660e-01 3.923e-03 1.753e-01
1.3214e+01 3.445e-01 3.291e-01 4.746e-04 1.664e-01 3.940e-03 1.755e-01
1.3216e+01 3.477e-01 3.297e-01 4.760e-04 1.668e-01 3.957e-03 1.757e-01
1.3218e+01 3.482e-01 3.302e-01 4.775e-04 1.672e-01 3.975e-03 1.759e-01
1.3220e+01 3.461e-01 3.308e-01 4.790e-04 1.676e-01 3.992e-03 1.761e-01
1.3222e+01 3.430e-01 3.314e-01 4.804e-04 1.680e-01 4.010e-03 1.763e-01
1.3224e+01 3.401e-01 3.319e-01 4.819e-04 1.684e-01 4.028e-03 1.765e-01
1.3226e+01 3.373e-01 3.325e-01 4.834e-04 1.688e-01 4.046e-03 1.767e-01
1.3228e+01 3.344e-01 3.331e-01 4.849e-04 1.691e-01 4.064e-03 1.769e-01
1.3230e+01 3.310e-01 3.337e-01 4.864e-04 1.695e-01 4.082e-03 1.770e-01
1.3232e+01 3.270e-01 3.342e-01 4.880e-04 1.699e-01 4.100e-03 1.772e-01
1.3234e+01 3.226e-01 3.348e-01 4.895e-04 1.703e-01 4.119e-03 1.774e-01
1.3236e+01 3.188e-01 3.354e-01 4.910e-04 1.707e-01 4.137e-03 1.776e-01
1.3238e+01 3.161e-01 3.360e-01 4.925e-04 1.711e-01 4.156e-03 1.778e-01
1.3240e+01 3.148e-01 3.366e-01 4.941e-04 1.715e-01 4.174e-03 1.780e-01
1.3242e+01 3.153e-01 3.371e-01 4.956e-04 1.719e-01 4.193e-03 1.782e-01
1.3244e+01 3.172e-01 3.377e-01 4.972e-04 1.723e-01 4.212e-03 1.784e-01
1.3246e+01 3.200e-01 3.383e-01 4.988e-04 1.727e-01 4.232e-03 1.786e-01
1.3248e+01 3.255e-01 3.389e-01 5.003e-04 1.731e-01 4.251e-03 1.788e-01
1.3250e+01 3.335e-01 3.395e-01 5.019e-04 1.735e-01 4.270e-03 1.790e-01
1.3252e+01 3.425e-01 3.401e-01 5.035e-04 1.739e-01 4.290e-03 1.792e-01
1.3254e+01 3.505e-01 3.406e-01 5.051e-04 1.743e-01 4.309e-03 1.794e-01
1.3256e+01 3.570e-01 3.412e-01 5.067e-04 1.747e-01 4.329e-03 1.795e-01
1.3258e+01 3.635e-01 3.418e-01 5.083e-04 1.751e-01 4.349e-03 1.797e-01
1.3260e+01 3.697e-01 3.424e-01 5.100e-04 1.755e-01 4.369e-03 1.799e-01
1.3262e+01 3.734e-01 3.430e-01 5.116e-04 1.759e-01 4.390e-03 1.801e-01
1.3264e+01 3.732e-01 3.436e-01 5.132e-04 1.764e-01 4.410e-03 1.803e-01
1.3266e+01 3.696e-01 3.442e-01 5.149e-04 1.768e-01 4.430e-03 1.805e-01
1.3268e+01 3.702e-01 3.448e-01 5.165e-04 1.772e-01 4.451e-03 1.807e-01
1.3270e+01 3.744e-01 3.454e-01 5.182e-04 1.776e-01 4.472e-03 1.809e-01
1.3272e+01 3.791e-01 3.460e-01 5.198e-04 1.780e-01 4.493e-03 1.811e-01
1.3274e+01 3.819e-01 3.466e-01 5.215e-04 1.784e-01 4.514e-03 1.813e-01
1.3276e+01 3.831e-01 3.472e-01 5.232e-04 1.788e-01 4.535e-03 1.815e-01
1.3278e+01 3.829e-01 3.478e-01 5.249e-04 1.792e-01 4.557e-03 1.817e-01
1.3280e+01 3.812e-01 3.484e-01 5.266e-04 1.796e-01 4.578e-03 1.819e-01
1.3282e+01 3.802e-01 3.490e-01 5.283e-04 1.801e-01 4.600e-03 1.821e-01
1.3284e+01 3.819e-01 3.496e-01 5.300e-04 1.805e-01 4.622e-03 1.823e-01
1.3286e+01 3.857e-01 3.502e-01 5.317e-04 1.809e-01 4.644e-03 1.825e-01
1.3288e+01 3.870e-01 3.508e-01 5.335e-04 1.813e-01 4.666e-03 1.827e-01
1.3290e+01 3.869e-01 3.514e-01 5.352e-04 1.817e-01 4.688e-03 1.828e-01
1.3292e+01 3.871e-01 3.520e-01 5.370e-04 1.822e-01 4.711e-03 1.830e-01
1.3294e+01 3.886e-01 3.526e-01 5.387e-04 1.826e-01 4.733e-03 1.832e-01
1.3296e+01 3.909e-01 3.532e-01 5.405e-04 1.830e-01 4.756e-03 1.834e-01
1.3298e+01 3.925e-01 3.538e-01 5.423e-04 1.834e-01 4.779e-03 1.836e-01
1.3300e+01 3.932e-01 3.544e-01 5.441e-04 1.838e-01 4.802e-03 1.838e-01
1.3302e+01 3.938e-01 3.550e-01 5.458e-04 1.843e-01 4.825e-03 1.840e-01
1.3304e+01 3.952e-01 3.557e-01 5.477e-04 1.847e-01 4.849e-03 1.842e-01
1.3306e+01 3.969e-01 3.563e-01 5.495e-04 1.851e-01 4.872e-03 1.844e-01
1.3308e+01 3.937e-01 3.569e-01 5.513e-04 1.855e-01 4.896e-03 1.846e-01
1.3310e+01 3.867e-01 3.575e-01 5.531e-04 1.860e-01 4.920e-03 1.848e-01
1.3312e+01 3.802e-01 3.581e-01 5.550e-04 1.864e-01 4.944e-03 1.850e-01
1.3314e+01 3.784e-01 3.587e-01 5.568e-04 1.868e-01 4.969e-03 1.852e-01
1.3316e+01 3.820e-01 3.594e-01 5.587e-04 1.873e-01 4.993e-03 1.854e-01
1.3318e+01 3.859e-01 3.600e-01 5.605e-04 1.877e-01 5.018e-03 1.856e-01
1.3320e+01 3.884e-01 3.606e-01 5.624e-04 1.881e-01 5.043e-03 1.858e-01
1.3322e+01 3.892e-01 3.612e-01 5.643e-04 1.885e-01 5.068e-03 1.860e-01
1.3324e+01 3.894e-01 3.618e-01 5.662e-04 1.890e-01 5.093e-03 1.862e-01
1.3326e+01 3.896e-01 3.625e-01 5.681e-04 1.894e-01 5.119e-03 1.864e-01
1.3328e+01 3.913e-01 3.631e-01 5.700e-04 1.899e-01 5.144e-03 1.866e-01
1.3330e+01 3.946e-01 3.637e-01 5.719e-04 1.903e-01 5.170e-03 1.868e-01
1.3332e+01 3.977e-01 3.643e-01 5.739e-04 1.907e-01 5.196e-03 1.870e-01
1.3334e+01 3.981e-01 3.650e-01 5.758e-04 1.912e-01 5.222e-03 1.871e-01
1.3336e+01 3.951e-01 3.656e-01 5.778e-04 1.916e-01 5.249e-03 1.873e-01
1.3338e+01 3.940e-01 3.662e-01 5.797e-04 1.920e-01 5.275e-03 1.875e-01
1.3340e+01 3.954e-01 3.669e-01 5.817e-04 1.925e-01 5.302e-03 1.877e-01
1.3342e+01 3.978e-01 3.675e-01 5.837e-04 1.929e-01 5.329e-03 1.879e-01
1.3344e+01 3.995e-01 3.681e-01 5.857e-04 1.934e-01 5.356e-03 1.881e-01
1.3346e+01 4.004e-01 3.688e-01 5.877e-04 1.938e-01 5.384e-03 1.883e-01
1.3348e+01 4.033e-01 3.694e-01 5.897e-04 1.943e-01 5.411e-03 1.885e-01
1.3350e+01 4.077e-01 3.700e-01 5.917e-04 1.947e-01 5.439e-03 1.887e-01
1.3352e+01 4.113e-01 3.707e-01 5.937e-04 1.951e-01 5.467e-03 1.889e-01
1.3354e+01 4.118e-01 3.713e-01 5.958e-04 1.956e-01 5.495e-03 1.891e-01
1.3356e+01 4.090e-01 3.720e-01 5.978e-04 1.960e-01 5.524e-03 1.893e-01
1.3358e+01 4.090e-01 3.726e-01 5.999e-04 1.965e-01 5.553e-03 1.895e-01
1.3360e+01 4.125e-01 3.733e-01 6.020e-04 1.969e-01 5.582e-03 1.897e-01
1.3362e+01 4.180e-01 3.739e-01 6.041e-04 1.974e-01 5.611e-03 1.899e-01
1.3364e+01 4.232e-01 3.745e-01 6.062e-04 1.978e-01 5.640e-03 1.901e-01
1.3366e+01 4.276e-01 3.752e-01 6.083e-04 1.983e-01 5.670e-03 1.903e-01
1.3368e+01 4.295e-01 3.758e-01 6.104e-04 1.987e-01 5.700e-03 1.905e-01
1.3370e+01 4.283e-01 3.765e-01 6.125e-04 1.992e-01 5.730e-03 1.907e-01
1.3372e+01 4.247e-01 3.771e-01 6.147e-04 1.997e-01 5.760e-03 1.909e-01
1.3374e+01 4.199e-01 3.778e-01 6.168e-04 2.001e-01 5.791e-03 1.911e-01
1.3376e+01 4.149e-01 3.784e-01 6.190e-04 2.006e-01 5.822e-03 1.913e-01
1.3378e+01 4.102e-01 3.791e-01 6.212e-04 2.010e-01 5.853e-03 1.915e-01
1.3380e+01 4.058e-01 3.798e-01 6.234e-04 2.015e-01 5.884e-03 1.917e-01
1.3382e+01 4.006e-01 3.804e-01 6.256e-04 2.019e-01 5.915e-03 1.919e-01
1.3384e+01 3.946e-01 3.811e-01 6.278e-04 2.024e-01 5.947e-03 1.921e-01
1.3386e+01 3.886e-01 3.817e-01 6.300e-04 2.029e-01 5.979e-03 1.923e-01
1.3388e+01 3.853e-01 3.824e-01 6.322e-04 2.033e-01 6.012e-03 1.925e-01
1.3390e+01 3.838e-01 3.830e-01 6.345e-04 2.038e-01 6.044e-03 1.927e-01
1.3392e+01 3.835e-01 3.837e-01 6.368e-04 2.043e-01 6.077e-03 1.929e-01
1.3394e+01 3.841e-01 3.844e-01 6.390e-04 2.047e-01 6.110e-03 1.930e-01
1.3396e+01 3.864e-01 3.850e-01 6.413e-04 2.052e-01 6.144e-03 1.932e-01
1.3398e+01 3.894e-01 3.857e-01 6.436e-04 2.057e-01 6.177e-03 1.934e-01
1.3400e+01 3.924e-01 3.864e-01 6.459e-04 2.061e-01 6.211e-03 1.936e-01
1.3402e+01 3.949e-01 3.870e-01 6.482e-04 2.066e-01 6.245e-03 1.938e-01
1.3404e+01 3.973e-01 3.877e-01 6.506e-04 2.071e-01 6.280e-03 1.940e-01
1.3406e+01 4.004e-01 3.884e-01 6.529e-04 2.075e-01 6.315e-03 1.942e-01
1.3408e+01 4.057e-01 3.890e-01 6.553e-04 2.080e-01 6.350e-03 1.944e-01
1.3410e+01 4.121e-01 3.897e-01 6.576e-04 2.085e-01 6.385e-03 1.946e-01
1.3412e+01 4.177e-01 3.904e-01 6.600e-04 2.090e-01 6.421e-03 1.948e-01
1.3414e+01 4.214e-01 3.911e-01 6.624e-04 2.094e-01 6.457e-03 1.950e-01
1.3416e+01 4.230e-01 3.917e-01 6.648e-04 2.099e-01 6.493e-03 1.952e-01
1.3418e+01 4.261e-01 3.924e-01 6.673e-04 2.104e-01 6.530e-03 1.954e-01
1.3420e+01 4.298e-01 3.931e-01 6.697e-04 2.109e-01 6.566e-03 1.956e-01
1.3422e+01 4.328e-01 3.938e-01 6.722e-04 2.113e-01 6.604e-03 1.958e-01
1.3424e+01 4.347e-01 3.945e-01 6.746e-04 2.118e-01 6.641e-03 1.960e-01
1.3426e+01 4.357e-01 3.951e-01 6.771e-04 2.123e-01 6.679e-03 1.962e-01
1.3428e+01 4.344e-01 3.958e-01 6.796e-04 2.128e-01 6.717e-03 1.964e-01
1.3430e+01 4.308e-01 3.965e-01 6.821e-04 2.133e-01 6.756e-03 1.966e-01
1.3432e+01 4.252e-01 3.972e-01 6.846e-04 2.137e-01 6.794e-03 1.968e-01
1.3434e+01 4.189e-01 3.979e-01 6.871e-04 2.142e-01 6.833e-03 1.970e-01
1.3436e+01 4.139e-01 3.986e-01 6.897e-04 2.147e-01 6.873e-03 1.972e-01
1.3438e+01 4.120e-01 3.993e-01 6.922e-04 2.152e-01 6.913e-03 1.974e-01
1.3440e+01 4.118e-01 3.999e-01 6.948e-04 2.157e-01 6.953e-03 1.976e-01
1.3442e+01 4.122e-01 4.006e-01 6.974e-04 2.162e-01 6.993e-03 1.978e-01
1.3444e+01 4.134e-01 4.013e-01 7.000e-04 2.167e-01 7.034e-03 1.980e-01
1.3446e+01 4.152e-01 4.020e-01 7.026e-04 2.172e-01 7.075e-03 1.982e-01
1.3448e+01 4.157e-01 4.027e-01 7.053e-04 2.176e-01 7.117e-03 1.984e-01
1.3450e+01 4.149e-01 4.034e-01 7.079e-04 2.181e-01 7.159e-03 1.986e-01
1.3452e+01 4.147e-01 4.041e-01 7.106e-04 2.186e-01 7.201e-03 1.988e-01
1.3454e+01 4.172e-01 4.048e-01 7.133e-04 2.191e-01 7.244e-03 1.990e-01
1.3456e+01 4.229e-01 4.055e-01 7.160e-04 2.196e-01 7.287e-03 1.991e-01
1.3458e+01 4.281e-01 4.062e-01 7.187e-04 2.201e-01 7.330e-03 1.993e-01
1.3460e+01 4.320e-01 4.069e-01 7.214e-04 2.206e-01 7.374e-03 1.995e-01
1.3462e+01 4.359e-01 4.076e-01 7.241e-04 2.211e-01 7.418e-03 1.997e-01
1.3464e+01 4.412e-01 4.083e-01 7.269e-04 2.216e-01 7.463e-03 1.999e-01
1.3466e+01 4.479e-01 4.090e-01 7.297e-04 2.221e-01 7.508e-03 2.001e-01
1.3468e+01 4.500e-01 4.098e-01 7.324e-04 2.226e-01 7.553e-03 2.003e-01
1.3470e+01 4.476e-01 4.105e-01 7.352e-04 2.231e-01 7.599e-03 2.005e-01
1.3472e+01 4.427e-01 4.112e-01 7.381e-04 2.236e-01 7.646e-03 2.007e-01
1.3474e+01 4.374e-01 4.119e-01 7.409e-04 2.241e-01 7.692e-03 2.009e-01
1.3476e+01 4.314e-01 4.126e-01 7.438e-04 2.246e-01 7.739e-03 2.011e-01
1.3478e+01 4.259e-01 4.133e-01 7.466e-04 2.251e-01 7.787e-03 2.013e-01
1.3480e+01 4.205e-01 4.140e-01 7.495e-04 2.256e-01 7.835e-03 2.015e-01
1.3482e+01 4.161e-01 4.147e-01 7.524e-04 2.262e-01 7.883e-03 2.017e-01
1.3484e+01 4.143e-01 4.155e-01 7.553e-04 2.267e-01 7.932e-03 2.019e-01
1.3486e+01 4.167e-01 4.162e-01 7.583e-04 2.272e-01 7.981e-03 2.021e-01
1.3488e+01 4.187e-01 4.169e-01 7.612e-04 2.277e-01 8.031e-03 2.023e-01
1.3490e+01 4.198e-01 4.176e-01 7.642e-04 2.282e-01 8.081e-03 2.025e-01
1.3492e+01 4.214e-01 4.184e-01 7.672e-04 2.287e-01 8.132e-03 2.027e-01
1.3494e+01 4.246e-01 4.191e-01 7.702e-04 2.292e-01 8.183e-03 2.029e-01
1.3496e+01 4.287e-01 4.198e-01 7.732e-04 2.297e-01 8.235e-03 2.031e-01
1.3498e+01 4.327e-01 4.205e-01 7.762e-04 2.303e-01 8.287e-03 2.033e-01
1.3500e+01 4.370e-01 4.213e-01 7.793e-04 2.308e-01 8.339e-03 2.035e-01
1.3502e+01 4.415e-01 4.220e-01 7.824e-04 2.313e-01 8.393e-03 2.036e-01
1.3504e+01 4.453e-01 4.227e-01 7.855e-04 2.318e-01 8.446e-03 2.038e-01
1.3506e+01 4.485e-01 4.235e-01 7.886e-04 2.323e-01 8.500e-03 2.040e-01
1.3508e+01 4.534e-01 4.242e-01 7.917e-04 2.329e-01 8.555e-03 2.042e-01
1.3510e+01 4.590e-01 4.249e-01 7.949e-04 2.334e-01 8.610e-03 2.044e-01
1.3512e+01 4.626e-01 4.257e-01 7.980e-04 2.339e-01 8.666e-03 2.046e-01
1.3514e+01 4.621e-01 4.264e-01 8.012e-04 2.344e-01 8.722e-03 2.048e-01
1.3516e+01 4.575e-01 4.272e-01 8.044e-04 2.350e-01 8.779e-03 2.050e-01
1.3518e+01 4.537e-01 4.279e-01 8.077e-04 2.355e-01 8.836e-03 2.052e-01
1.3520e+01 4.514e-01 4.286e-01 8.109e-04 2.360e-01 8.894e-03 2.054e-01
1.3522e+01 4.498e-01 4.294e-01 8.142e-04 2.365e-01 8.953e-03 2.056e-01
1.3524e+01 4.479e-01 4.301e-01 8.174e-04 2.371e-01 9.012e-03 2.058e-01
1.3526e+01 4.460e-01 4.309e-01 8.208e-04 2.376e-01 9.071e-03 2.060e-01
1.3528e+01 4.452e-01 4.316e-01 8.241e-04 2.381e-01 9.131e-03 2.062e-01
1.3530e+01 4.447e-01 4.324e-01 8.274e-04 2.387e-01 9.192e-03 2.064e-01
1.3532e+01 4.436e-01 4.331e-01 8.308e-04 2.392e-01 9.254e-03 2.066e-01
1.3534e+01 4.419e-01 4.339e-01 8.342e-04 2.397e-01 9.316e-03 2.067e-01
1.3536e+01 4.402e-01 4.346e-01 8.376e-04 2.403e-01 9.378e-03 2.069e-01
1.3538e+01 4.388e-01 4.354e-01 8.410e-04 2.408e-01 9.442e-03 2.071e-01
1.3540e+01 4.385e-01 4.361e-01 8.445e-04 2.413e-01 9.505e-03 2.073e-01
1.3542e+01 4.402e-01 4.369e-01 8.479e-04 2.419e-01 9.570e-03 2.075e-01
1.3544e+01 4.438e-01 4.377e-01 8.514e-04 2.424e-01 9.635e-03 2.077e-01
1.3546e+01 4.480e-01 4.384e-01 8.549e-04 2.430e-01 9.701e-03 2.079e-01
1.3548e+01 4.551e-01 4.392e-01 8.585e-04 2.435e-01 9.768e-03 2.081e-01
1.3550e+01 4.643e-01 4.400e-01 8.620e-04 2.440e-01 9.835e-03 2.083e-01
1.3552e+01 4.743e-01 4.407e-01 8.656e-04 2.446e-01 9.903e-03 2.085e-01
1.3554e+01 4.840e-01 4.415e-01 8.692e-04 2.451e-01 9.971e-03 2.087e-01
1.3556e+01 4.936e-01 4.423e-01 8.728e-04 2.457e-01 1.004e-02 2.089e-01
1.3558e+01 4.986e-01 4.430e-01 8.765e-04 2.462e-01 1.011e-02 2.090e-01
1.3560e+01 4.988e-01 4.438e-01 8.802e-04 2.468e-01 1.018e-02 2.092e-01
1.3562e+01 4.969e-01 4.446e-01 8.838e-04 2.473e-01 1.025e-02 2.094e-01
1.3564e+01 4.959e-01 4.454e-01 8.876e-04 2.479e-01 1.033e-02 2.096e-01
1.3566e+01 4.959e-01 4.461e-01 8.913e-04 2.484e-01 1.040e-02 2.098e-01
1.3568e+01 4.938e-01 4.469e-01 8.951e-04 2.490e-01 1.047e-02 2.100e-01
1.3570e+01 4.898e-01 4.477e-01 8.989e-04 2.495e-01 1.055e-02 2.102e-01
1.3572e+01 4.850e-01 4.485e-01 9.027e-04 2.501e-01 1.062e-02 2.104e-01
1.3574e+01 4.805e-01 4.493e-01 9.065e-04 2.507e-01 1.070e-02 2.106e-01
1.3576e+01 4.770e-01 4.500e-01 9.104e-04 2.512e-01 1.078e-02 2.107e-01
1.3578e+01 4.738e-01 4.508e-01 9.142e-04 2.518e-01 1.085e-02 2.109e-01
1.3580e+01 4.700e-01 4.516e-01 9.182e-04 2.523e-01 1.093e-02 2.111e-01
1.3582e+01 4.648e-01 4.524e-01 9.221e-04 2.529e-01 1.101e-02 2.113e-01
1.3584e+01 4.581e-01 4.532e-01 9.261e-04 2.534e-01 1.109e-02 2.115e-01
1.3586e+01 4.516e-01 4.540e-01 9.300e-04 2.540e-01 1.117e-02 2.117e-01
1.3588e+01 4.497e-01 4.548e-01 9.340e-04 2.546e-01 1.125e-02 2.119e-01
1.3590e+01 4.531e-01 4.556e-01 9.381e-04 2.551e-01 1.134e-02 2.120e-01
1.3592e+01 4.612e-01 4.564e-01 9.421e-04 2.557e-01 1.142e-02 2.122e-01
1.3594e+01 4.727e-01 4.572e-01 9.462e-04 2.563e-01 1.151e-02 2.124e-01
1.3596e+01 4.865e-01 4.580e-01 9.504e-04 2.568e-01 1.159e-02 2.126e-01
1.3598e+01 5.013e-01 4.588e-01 9.545e-04 2.574e-01 1.168e-02 2.128e-01
1.3600e+01 5.154e-01 4.596e-01 9.587e-04 2.580e-01 1.177e-02 2.130e-01
1.3602e+01 5.272e-01 4.604e-01 9.629e-04 2.586e-01 1.186e-02 2.132e-01
1.3604e+01 5.358e-01 4.612e-01 9.671e-04 2.591e-01 1.195e-02 2.133e-01
1.3606e+01 5.412e-01 4.620e-01 9.713e-04 2.597e-01 1.204e-02 2.135e-01
1.3608e+01 5.460e-01 4.628e-01 9.756e-04 2.603e-01 1.213e-02 2.137e-01
1.3610e+01 5.505e-01 4.636e-01 9.799e-04 2.609e-01 1.222e-02 2.139e-01
1.3612e+01 5.525e-01 4.645e-01 9.843e-04 2.614e-01 1.231e-02 2.141e-01
1.3614e+01 5.500e-01 4.653e-01 9.886e-04 2.620e-01 1.241e-02 2.143e-01
1.3616e+01 5.433e-01 4.661e-01 9.930e-04 2.626e-01 1.250e-02 2.144e-01
1.3618e+01 5.368e-01 4.669e-01 9.975e-04 2.632e-01 1.260e-02 2.146e-01
1.3620e+01 5.306e-01 4.677e-01 1.002e-03 2.637e-01 1.270e-02 2.148e-01
1.3622e+01 5.255e-01 4.686e-01 1.006e-03 2.643e-01 1.280e-02 2.150e-01
1.3624e+01 5.217e-01 4.694e-01 1.011e-03 2.649e-01 1.290e-02 2.152e-01
1.3626e+01 5.190e-01 4.702e-01 1.015e-03 2.655e-01 1.300e-02 2.153e-01
1.3628e+01 5.141e-01 4.710e-01 1.020e-03 2.661e-01 1.310e-02 2.155e-01
1.3630e+01 5.068e-01 4.719e-01 1.025e-03 2.667e-01 1.321e-02 2.157e-01
1.3632e+01 4.987e-01 4.727e-01 1.029e-03 2.673e-01 1.331e-02 2.159e-01
1.3634e+01 4.926e-01 4.735e-01 1.034e-03 2.679e-01 1.342e-02 2.161e-01
1.3636e+01 4.900e-01 4.744e-01 1.039e-03 2.684e-01 1.353e-02 2.162e-01
1.3638e+01 4.930e-01 4.752e-01 1.043e-03 2.690e-01 1.364e-02 2.164e-01
1.3640e+01 5.004e-01 4.760e-01 1.048e-03 2.696e-01 1.375e-02 2.166e-01
